集团名称,集团类型,主管机构_省级,主管机构_市级,牵头单位,成员名称,成员类型,成员数据来源,链接
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属滨海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属北辰光华外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属东疆外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属河北外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属静海外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区海洋外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属津南星耀小学,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属西青精武外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津外国语大学教育集团,基础教育,天津市,,,天津外国语大学附属高新区华苑外国语学校,,官网,http://tfsueg.tjfsu.edu.cn/jtjs.htm
天津南开学校教育集团,基础教育,天津市,,,天津市南开中学,核心学校,,https://mp.weixin.qq.com/s?__biz=MzI1NDUxNTY5MA==&mid=2247522945&idx=1&sn=0d6458b181d74506c05dc99461ecb8d6&chksm=e9c6da04deb1531211421ee4ab54b01552c293e68e0bc0e4a21a5645b2172fe109e28ab979a1&scene=27
天津南开学校教育集团,基础教育,天津市,,,天津市第二南开学校,,,https://mp.weixin.qq.com/s?__biz=MzI1NDUxNTY5MA==&mid=2247522945&idx=1&sn=0d6458b181d74506c05dc99461ecb8d6&chksm=e9c6da04deb1531211421ee4ab54b01552c293e68e0bc0e4a21a5645b2172fe109e28ab979a1&scene=27
天津南开学校教育集团,基础教育,天津市,,,南开中学滨海生态城学校,,,https://mp.weixin.qq.com/s?__biz=MzI1NDUxNTY5MA==&mid=2247522945&idx=1&sn=0d6458b181d74506c05dc99461ecb8d6&chksm=e9c6da04deb1531211421ee4ab54b01552c293e68e0bc0e4a21a5645b2172fe109e28ab979a1&scene=27
天津南开学校教育集团,基础教育,天津市,,,天津海河教育园区南开学校,,,https://mp.weixin.qq.com/s?__biz=MzI1NDUxNTY5MA==&mid=2247522945&idx=1&sn=0d6458b181d74506c05dc99461ecb8d6&chksm=e9c6da04deb1531211421ee4ab54b01552c293e68e0bc0e4a21a5645b2172fe109e28ab979a1&scene=27
天津南开学校教育集团,基础教育,天津市,,,南开中学京津中关村科技城学校,,,https://mp.weixin.qq.com/s?__biz=MzI1NDUxNTY5MA==&mid=2247522945&idx=1&sn=0d6458b181d74506c05dc99461ecb8d6&chksm=e9c6da04deb1531211421ee4ab54b01552c293e68e0bc0e4a21a5645b2172fe109e28ab979a1&scene=27
天津南开学校教育集团,基础教育,天津市,,,天津市南开中学,核心学校,,https://mp.weixin.qq.com/s?__biz=MzI1NDUxNTY5MA==&mid=2247522945&idx=1&sn=0d6458b181d74506c05dc99461ecb8d6&chksm=e9c6da04deb1531211421ee4ab54b01552c293e68e0bc0e4a21a5645b2172fe109e28ab979a1&scene=28
