学校名称,办学层次,学校性质,学校类别,主管部门,所在省份,所在城市,创建时间,学校地址,学校官网,学校简称,曾用名,占地面积（亩）,985工程,211工程
宜宾职业技术学院,专科（高职）,公办,综合类,四川省,四川,宜宾市,2002,四川省宜宾市翠屏区西郊新村74号,http://www.ybzy.cn/,宜职院,,829,2,2
四川商务职业学院,专科（高职）,公办,财经类,四川省,四川,成都市,1907,四川省成都市温江区和盛镇星艺大道188号,http://www.scsw.edu.cn,,,412,2,2
四川铁道职业学院,专科（高职）,公办,综合类,四川省,四川,成都市,1983,四川省成都市郫都区安德街道彭温路399号,https://www.scrc.org.cn/,四川管理职院,四川管理职业学院,585,2,2
四川艺术职业学院,专科（高职）,公办,艺术类,四川省,四川,成都市,1953,四川省成都市温江区和盛镇星艺大道366号,http://www.scapi.cn,"川艺,四川艺术学院",,318,2,2
四川财经职业学院,专科（高职）,公办,财经类,四川省,四川,成都市,1963,四川省成都市龙泉驿区驿都西路4111号,http://www.scpcfe.cn,"川财院,财职院",,524,2,2
四川科技职业学院,专科（高职）,民办,综合类,四川省教育厅,四川,眉山市,2006,"天府新区：四川省眉山市视高经济开发区花海大道大学路1号,陵州校区：四川省环天府新区天府大道陵州大学城1号",http://www.scstc.cn,川科职院,,3000,2,2
四川华新现代职业学院,专科（高职）,民办,综合类,四川省教育厅,四川,成都市,2005,"西河校区：四川省成都市龙泉驿区成洛大道3833号,机投校区：四川省成都市武侯区武青北路7号",http://www.schxmvc.com.cn/,川华院,,500,2,2
四川文化传媒职业学院,专科（高职）,民办,综合类,四川省教育厅,四川,成都市,2005,"崇州校区：四川省成都市崇州市学苑东路22号,绵竹校区：四川省绵竹市二环路东路段88号",http://www.svccc.net/,四川文化传媒学院,,410,2,2
济宁学院,普通本科,公办,综合类,山东省,山东,济宁市,1951,山东省曲阜市杏坛路1号,http://www.jnxy.edu.cn/,,,1738,2,2
山东电力高等专科学校,专科（高职）,公办,理工类,山东省,山东,济南市,1958,山东省济南市二环南路500号,http://www.sepc.edu.cn,山东电专,,1605,2,2
淄博师范高等专科学校,专科（高职）,公办,师范类,山东省,山东,淄博市,1951,山东省淄博市淄川经济开发区唐骏欧铃路99号,http://www.zbnc.edu.cn,淄博师专,,1361,2,2
山东中医药高等专科学校,专科（高职）,公办,医药类,山东省,山东,烟台市,1958,山东省烟台市滨海东路508号,http://www.stcmchina.com,山东中医药高专,,965,2,2
山东商业职业技术学院,专科（高职）,公办,财经类,山东省,山东,济南市,1936,山东省济南市历城区旅游路4516号,http://www.sict.edu.cn/,山东商院,,2600,2,2
青岛职业技术学院,专科（高职）,公办,综合类,山东省,山东,青岛市,1951,山东省青岛市黄岛区钱塘江路369号,http://www.qtc.edu.cn/,青职,青岛市职工大学,810,2,2
威海职业学院,专科（高职）,公办,综合类,山东省,山东,威海市,2000,山东省威海市科技新城,http://www.whvc.edu.cn/,威职,,3048,2,2
山东劳动职业技术学院,专科（高职）,公办,理工类,山东省,山东,济南市,1955,"主校区：山东省济南市长清大学科技园区海棠路800号,槐荫校区：山东省济南市经十路23266号",http://www.sdlvtc.cn/,劳职院,山东劳动技师学院,1050,2,2
莱芜职业技术学院,专科（高职）,公办,综合类,山东省,山东,济南市,2000,山东省济南市莱芜高新区山财大街1号,http://www.lwvc.edu.cn/,莱芜职院,,1167,2,2
济宁职业技术学院,专科（高职）,公办,综合类,山东省,山东,济宁市,2000,山东省济宁市任城区金宇路77号,http://www.jnzyjsxy.cn,济职院,,955,2,2
潍坊职业学院,专科（高职）,公办,综合类,山东省,山东,潍坊市,2001,"滨海校址 ：山东省潍坊市滨海经济技术开发区科教创新园区海安路06588号,奎文校址 :  山东省潍坊市东风东街8029号",http://www.sdwfvc.com/,潍职院,,2000,2,2
烟台职业学院,专科（高职）,公办,综合类,山东省,山东,烟台市,2001,山东省烟台市莱山区滨海中路2018号,https://www.ytvc.edu.cn/,烟职,,1500,2,2
东营职业学院,专科（高职）,公办,理工类,山东省,山东,东营市,2001,山东省东营市府前大街129号,http://www.dyxy.edu.cn/,,,1902,2,2
滨州职业学院,专科（高职）,公办,综合类,山东省,山东,滨州市,2001,山东省滨州市黄河十二路919号,http://www.bzpt.edu.cn/,滨州职院、滨职,,3640,2,2
山东科技职业学院,专科（高职）,公办,综合类,山东省,山东,潍坊市,1978,山东省潍坊市西环路6388号,https://www.sdvcst.edu.cn/,"山科院,山科职",,2506,2,2
山东服装职业学院,专科（高职）,公办,综合类,山东省,山东,泰安市,2000,山东省泰安市天烛峰路299号,http://www.svict.com/,山服,,600,2,2
山东水利职业学院,专科（高职）,公办,理工类,山东省,山东,日照市,1958,山东省日照市学苑路677号,https://www.sdwcvc.edu.cn/,山东水利职院,,1595,2,2
山东畜牧兽医职业学院,专科（高职）,公办,农林类,山东省,山东,潍坊市,1955,山东省潍坊市胜利东街88号,http://www.sdmy.edu.cn/,山东牧院,山东省泰安畜牧兽医学校,2800,2,2
山东交通职业学院,专科（高职）,公办,综合类,山东省,山东,潍坊市,1973,"主校区：山东省潍坊市渤海路7369号 ,泰山校区：山东省泰安市天平湖路132号",http://www.sdjtzyxy.com,山东交职院,,1300,2,2
淄博职业学院,专科（高职）,公办,综合类,山东省,山东,淄博市,2002,山东省淄博市周村区联通路506号,https://www.zbvc.edu.cn/,淄博科技职业学院,,2400,2,2
山东外贸职业学院,专科（高职）,公办,财经类,山东省,山东,青岛市,1964,"青岛北校区：山东省青岛市李沧区巨峰路201号,青岛南校区：山东省青岛市市南区江西路62号",https://www.sdwm.cn/,山东外贸职院,,498,2,2
山东信息职业技术学院,专科（高职）,公办,理工类,山东省,山东,潍坊市,2002,山东省潍坊市奎文区东风东街7494号,http://www.sdcit.edu.cn/,山东信院,,1037,2,2
青岛港湾职业技术学院,专科（高职）,公办,理工类,山东省,山东,青岛市,1975,山东省青岛市黄岛区映山红路316号,http://www.qdgw.edu.cn/,"青岛港湾职院,QHVTC",青岛水运技工学校,1000,2,2
山东胜利职业学院,专科（高职）,公办,理工类,山东省,山东,东营市,1973,山东省东营市东营区北二路504号,http://www.sdslvc.cn/,,,662,2,2
山东经贸职业学院,专科（高职）,公办,财经类,山东省,山东,潍坊市,1977,山东省潍坊市潍城区青年路2799号,http://www.sdecu.com/,山东经贸学院,,715,2,2
山东工业职业学院,专科（高职）,公办,理工类,山东省,山东,淄博市,1959,山东省淄博市高新区张北路69号,http://www.sdivc.edu.cn/,,,1000,2,2
山东化工职业学院,专科（高职）,公办,综合类,山东省,山东,潍坊市,2003,山东省潍坊市滨海经济技术开发区汉江东三街01177号,http://www.qledu.net/,山东化工学院,,1100,2,2
济南职业学院,专科（高职）,公办,综合类,山东省,山东,济南市,1952,山东省济南市舜耕路12号,http://www.jnvc.cn/,济职,,1295,2,2
济南工程职业技术学院,专科（高职）,公办,理工类,山东省,山东,济南市,2004,山东省济南市章丘区经十东路6088号,https://www.jngcxy.edu.cn/,济工院,,1200,2,2
山东电子职业技术学院,专科（高职）,公办,理工类,山东省,山东,济南市,1978,山东省济南市章丘大学城文化路888号,http://www.sdcet.cn,山东电子学院,山东省电子工业学校,935,2,2
山东旅游职业学院,专科（高职）,公办,财经类,山东省,山东,济南市,1988,山东省济南市经十东路3556号,http://www.sdts.net.cn,山旅,,1010,2,2
山东铝业职业学院,专科（高职）,公办,理工类,山东省,山东,淄博市,1958,山东省威海市南海新区金海路118号,https://slxy.chinalco.com.cn/,,,1674,2,2
泰山职业技术学院,专科（高职）,公办,综合类,山东省,山东,泰安市,1955,山东省泰安市天烛峰路281号,http://www.mtotc.com.cn/,,,983,2,2
山东药品食品职业学院,专科（高职）,公办,医药类,山东省,山东,威海市,1958,山东省威海市高技术产业开发区科技新城和兴路1510号,http://www.sddfvc.edu.cn/,药校,,1043,2,2
山东商务职业学院,专科（高职）,公办,综合类,山东省,山东,烟台市,1975,山东省烟台市高新区海兴路15号 （原金海路1001号）,https://www.sdbi.edu.cn/,,"山东商务科技学校,山东省粮食学校",1418,2,2
山东城市建设职业学院,专科（高职）,公办,理工类,山东省,山东,济南市,1980,山东省济南市旅游路4657号,https://www.sduc.edu.cn/,山城建,山东省城市建设学校,1235,2,2
烟台汽车工程职业学院,专科（高职）,公办,理工类,山东省,山东,烟台市,1985,山东省烟台市福山区聚贤路1号,http://www.ytqcvc.cn/,烟台汽车工程学院,,1130,2,2
山东司法警官职业学院,专科（高职）,公办,政法类,山东省,山东,济南市,1982,"燕山校区：山东省济南市二环东路6997号,明水校区：山东省济南市章丘区章莱路3555号",http://www.sdsfjy.com,山东司法警院,,550,2,2
菏泽家政职业学院,专科（高职）,公办,综合类,山东省,山东,菏泽市,1958,山东省菏泽市单县开发区学院中路,http://www.hzjzxy.com,菏家职院,,744,2,2
山东石油化工学院,普通本科,公办,理工类,山东省,山东,东营市,1979,山东省东营市北二路271号,https://www.sdipct.edu.cn/,胜利学院,中国石油大学胜利学院,1174,2,2
山东英才学院,普通本科,民办,综合类,山东省教育厅,山东,济南市,1998,"南校区：山东省济南市高新区英才路2号,北校区：山东省济南市济阳崔寨",http://www.sdycu.edu.cn/,英才学院,,1837,2,2
潍坊科技学院,普通本科,民办,综合类,山东省教育厅,山东,潍坊市,1984,山东省寿光市金光街1299号,http://www.wfust.edu.cn/,"潍科,潍坊科技职业学院,潍坊科技大学",,2400,2,2
齐鲁医药学院,普通本科,民办,医药类,山东省教育厅,山东,淄博市,1995,山东省淄博市博山区人民西路1678号,http://www.qlmu.edu.cn,"鲁医,QLMU",山东万杰医学院,2052,2,2
烟台南山学院,普通本科,民办,综合类,山东省教育厅,山东,烟台市,1991,"东海校区：山东省烟台市龙口市东海旅游度假区大学路12号,南山校区：山东省烟台市龙口市南山工业园南山中路1号",http://www.nanshan.edu.cn/,南山学院,,3028,2,2
曲阜远东职业技术学院,专科（高职）,民办,综合类,山东省教育厅,山东,济宁市,1998,"曲阜校区：山东省曲阜市石门山风景区,邹城校区：山东省济宁市邹城市职教园区,曲阜高铁校区：山东省曲阜市曲阜东高铁站西200米孔子大道1号",http://www.fareast-edu.net,曲阜远东学院,,400,2,2
山东圣翰财贸职业学院,专科（高职）,民办,综合类,山东省教育厅,山东,济南市,2001,山东省济南市长清区大学科技园明发路1666号,http://www.sdshxy.cn/,圣翰学院,,560,2,2
山东力明科技职业学院,专科（高职）,民办,综合类,山东省教育厅,山东,泰安市,1985,"泰安校区：山东省泰安市高新技术开发区东天门大街999号,济南市中校区：山东省济南市市中区济微路389号",http://www.6789.com.cn,力明学院,,3000,2,2
德州科技职业学院,专科（高职）,民办,综合类,山东省教育厅,山东,德州市,1988,"主校区：山东省德州市禹城市禹王街566号,青岛校区：山东省青岛市蓝村镇崇文路8号",http://www.dzkjxy.com/,,,1771,2,2
青岛恒星科技学院,普通本科,民办,综合类,山东省教育厅,山东,青岛市,2000,山东省青岛市九水东路588号,http://www.hx.cn/,恒星学院,青岛恒星职业技术学院,1397,2,2
潍坊工商职业学院,专科（高职）,民办,综合类,山东省教育厅,山东,潍坊市,1988,山东省潍坊市诸城市凤凰路5600号,http://www.wfgsxy.com/,,,1300,2,2
枣庄科技职业学院,专科（高职）,公办,理工类,山东省,山东,枣庄市,2005,山东省枣庄市滕州市学院东路888号,http://www.zzkjxy.edu.cn/,"枣科职院,ZZVCST",,1000,2,2
山东外国语职业技术大学,普通本科,民办,语言类,山东省教育厅,山东,日照市,2005,山东省日照市山海路99号,http://www.swut.cn/,山外,山东外国语职业学院,1273,2,2
东营科技职业学院,专科（高职）,民办,综合类,山东省教育厅,山东,东营市,1985,山东省东营市广饶县迎宾路361号,http://www.dykj.edu.cn/,,山东大王职业学院,1200,2,2
山东工程职业技术大学,普通本科,民办,理工类,山东省教育厅,山东,济南市,1990,山东省济南市章丘区经十东路6196号,http://www.suet.edu.cn/,凯文职业学院,"山东凯文科技职业学院,山东凯文科技职业学院（本科）",1300,2,2
山东外事职业大学,普通本科,民办,综合类,山东省教育厅,山东,威海市,1999,山东省威海市乳山银滩AAAA旅游度假区,http://www.sdws.edu.cn/,"山东外事 (SVUFA),山东外事",山东外事翻译职业学院,2678,2,2
青岛求实职业技术学院,专科（高职）,民办,综合类,山东省教育厅,山东,青岛市,1992,山东省青岛市城阳区丰海路51号,http://www.qdqs.com,青岛求实学院,,760,2,2
山东现代学院,普通本科,民办,综合类,山东省教育厅,山东,济南市,1993,山东省济南市经十东路20288号,http://www.sdxd.edu.cn/,,山东现代职业学院,1266,2,2
青岛飞洋职业技术学院,专科（高职）,民办,综合类,山东省教育厅,山东,青岛市,1996,山东省青岛市城阳区青工业园荣海三路,http://www.feiyangcollege.com/,青岛飞洋职院,,500,2,2
山东华宇工学院,普通本科,民办,理工类,山东省教育厅,山东,德州市,2002,山东省德州市大学东路968号,http://www.huayu.edu.cn/,华宇学院,山东华宇职业技术学院,1146,2,2
青岛黄海学院,普通本科,民办,综合类,山东省教育厅,山东,青岛市,1996,山东省青岛市西海岸新区灵海路1145号,http://www.qdhhc.edu.cn/,,,1720,2,2
昭通学院,普通本科,公办,综合类,云南省,云南,昭通市,1978,云南省昭通市昭阳区国学路,http://www.ztu.edu.cn/,,,820,2,2
普洱学院,普通本科,公办,综合类,云南省,云南,普洱市,1977,云南省普洱市学苑路6号,http://www.peuni.cn/,普院,,2053,2,2
昆明冶金高等专科学校,专科（高职）,公办,理工类,云南省,云南,昆明市,1952,云南省昆明市学府路388号,http://www.kmyz.edu.cn/,昆明冶专,,1250,2,2
曲靖医学高等专科学校,专科（高职）,公办,医药类,云南省,云南,曲靖市,1958,云南省曲靖市麒麟区三江大道226号,https://www.qjmc.edu.cn/,曲靖医专,,367,2,2
保山中医药高等专科学校,专科（高职）,公办,医药类,云南省,云南,保山市,1965,云南省保山市隆阳区青阳片区职业教育园区,http://www.bsctcm.cn,保山医专,,544,2,2
丽江师范高等专科学校,专科（高职）,公办,师范类,云南省,云南,丽江市,1906,云南省丽江市古城新团片区,http://www.lj-edu.cn/,丽江师专,,1356,2,2
